No.,Subject,Group,Section,Review,Sentiment,Score,Sentiment_Score
738,WIX1001,4,C - C1,-,positive,0.66110009,4
739,WIX1001,4,C - C1,-,positive,0.66110009,4
740,WIX1001,8,A - A1,tutorial are not totally solved. Not evaluated. Classes are not properly taken. How come sloving 1/2 problems and depending on others on tutorial class? Need to change the system and Dr.,negative,0.004791729,1
741,WIX1001,8,B - B1,each tutorial should have a teams or a medium of communication so all students are alert,positive,0.748010457,4
742,WIX1001,8,B - B1,tutorial are not totally solved. Not evaluated. Class is 1 hour but he done within 20 mins and we can leave the class. This is not how it works. We attended other's tutorial classes.Need to change him,negative,0.003495908,1
743,WIX1001,8,C - C1,Change and replace with good teachers who knows proper english and can deliver good lectures. not solving 2/3 problems and done within 15 mins . Need to replace him.,negative,0.390596271,2
744,WIX1002,1,A - A1,-,positive,0.66110009,4
745,WIX1002,1,A - A1,The level of assignment is beyond too far what we had learned in the lecture. It was too overburdening especially for those who have no basic in programming.,negative,0.232853323,2
746,WIX1002,1,A - A1,ONE THING IS THE FLOW IS TOO FAST (I MEAN THE CHAPTER),neutral,0.514579177,3
747,WIX1002,1,B - B1,-,positive,0.66110009,4
748,WIX1002,1,B - B1,Tunjukkan bahagian mana yang perlu diperlajari dengan sendiri.,neutral,0.59723264,3
749,WIX1002,1,C - C1,-,positive,0.66110009,4
750,WIX1002,6,A - A1,lets us know the continues assessment marks cause I feel suspicious in the evaluation since most of the student in my occ got b and c grades only but I'd done all the viva and also the projectÖ,negative,0.161720932,1
751,WIX1002,6,A - A1,He needs to improve his evaluation to student's assignments and reports and avoid deducting any unnecessary marks away from student's assignments.,negative,0.190057978,1
752,WIX1002,6,A - A1,-,positive,0.66110009,4
753,WIX1002,6,A - A1,Mid term exam MCQ don't need to deduct marks,negative,0.381435573,2
754,WIX1002,6,B - B1,The lecture should at least in form the students regarding the FYP marking scheme as our grades greatly differ by class even though we submit similar or better projects.,positive,0.647921562,4
755,WIX1002,6,B - B1,-,positive,0.66110009,4
756,WIX1002,6,B - B1,Stuff learn is not enough to do assignment which is too advanced,negative,0.080042817,1
757,WIX1002,6,C - C1,"Air con at mm3 can be colder, too hot and crowded space",negative,0.423069298,2
758,WIX1002,6,C - C1,-,positive,0.66110009,4
759,WIX1002,2,B - B1,lebih banyak mengajar berkaitan bagaimana untuk implement the things that we learned supaya dapat digunakan (ilmu itu) ketika final exam,positive,0.735482395,4
760,WIX1002,2,B - B1,I hope for more direct demonstrations on tutorials session but not lecturer always asks students to present. We are not paying for students to teach.,negative,0.101305068,1
761,WIX1002,2,B - B1,Come to class on time :),positive,0.604454279,4
762,WIX1002,2,B - B1,The tutorials and labs can be explained more details,positive,0.63610965,4
763,WIX1002,2,C - C1,The tutor should cancel the activity that randomly ask the students to answer the questions.,positive,0.809152126,5
764,WIX1002,3,A - A1,-,positive,0.66110009,4
765,WIX1002,3,A - A1,"would be a good if there is a once a week overview update on group project's progress, so there will be time for students to prepare and fix what can be fix bofere the final presentation.",positive,0.92976737,5
766,WIX1002,3,A - A1,This course needs a lot of attention.,positive,0.629915297,4
767,WIX1002,3,B - B1,-,positive,0.66110009,4
768,WIX1002,3,C - C1,-,positive,0.66110009,4
769,WIX1002,7,A - A1,-,positive,0.66110009,4
770,WIX1002,7,A - A1,Remove the usage of negative marking method to mark our test.,neutral,0.573355496,3
771,WIX1002,7,A - A1,ALL GOOD,positive,0.814326346,5
772,WIX1002,7,A - A1,-,positive,0.66110009,4
773,WIX1002,7,A - A1,Please have a midterm test in practical form rather than giving MCQ and multiple answers that demotivate the students to be interested in this course.,neutral,0.547795355,3
774,WIX1002,7,A - A1,All good!,positive,0.814326346,5
775,WIX1002,7,B - B1,-,positive,0.66110009,4
776,WIX1002,7,B - B1,ALL GOOD,positive,0.814326346,5
777,WIX1002,7,B - B1,-,positive,0.66110009,4
778,WIX1002,7,B - B1,"All good. If can, decrease the amount of student in a tutorial class.",positive,0.786564291,4
779,WIX1002,7,C - C1,-,positive,0.66110009,4
780,WIX1002,7,C - C1,ALL GOOD,positive,0.814326346,5
781,WIX1002,7,C - C1,-,positive,0.66110009,4
782,WIX1002,7,C - C1,All good!,positive,0.814326346,5
783,WIX1002,10,A - A1,"too much assignments, hard to focus on practice coding",negative,0.353203207,2
784,WIX1002,9,A - A1,More problems need to be solved to provide students with more ideas.,neutral,0.506975949,3
785,WIX1002,9,B - B1,Students should be taught in more elaborated and detailed way to get more good knowledge about the topics and issues.,positive,0.824403048,5
786,WIX1002,9,C - C1,I love the video u make for the tutorial totally useful,positive,0.919413507,5
787,WIX1002,9,C - C1,More problems should be solved and lab computers should be improved and used to teach students,positive,0.807391763,5
788,WIX1002,1,A - A1,-,positive,0.66110009,4
789,WIX1002,1,A - A1,The level of assignment is beyond too far what we had learned in the lecture. It was too overburdening especially for those who have no basic in programming.,negative,0.232853323,2
790,WIX1002,1,A - A1,The level of fop assignment is too complicated. It's harder 10x than the task we learned and did in the lecture.,positive,0.769047439,4
791,WIX1002,1,A - A1,I THINK THEY COULD BE SOME ADJUSTMENT IN THE TOPICS BEING TAUGHT.,neutral,0.560492992,3
792,WIX1002,1,A - A1,the group project/ assignment's requirements were beyond what we've learned! we were asked to do GUI without any experience or anyone teaching us. it was more advanced than the actual course content.,positive,0.79659462,4
793,WIX1002,1,A - A1,the demerit system in test where wrong answer will minus your mark result in most student get a very low marks.the quiz should be tested first to see if it suitable or not,neutral,0.585842431,3
794,WIX1002,1,B - B1,-,positive,0.66110009,4
795,WIX1002,1,B - B1,more details of each chapter can be explain during the lecture.,positive,0.826755106,5
796,WIX1002,1,C - C1,-,positive,0.66110009,4
797,WIX1002,2,A - A1,This lecturer is not qualified enough to deliver a standard class for a student who wants to know a programming language .A good lecturer is really needed to get a good output in java language.,neutral,0.461787432,3
798,WIX1002,2,A - A1,"Slides is not mature enough, not giving any sample or pass year midterm practice before the exam, can refer to MIT, CMU, others top CS university courses, they all provide enough practices before exam",negative,0.102562033,1
799,WIX1002,2,A - A1,course structure is too bad. No basics weretaught. Imagine those without any basic knowledge in coding and then start swallowing everything without any real comprehension. quiz mark deduction is huhhh,negative,0.089243628,1
800,WIX1002,2,A - A1,Teach too fast pls calm down,neutral,0.450803369,3
801,WIX1002,2,A - A1,The syllabus is fast pacing and really difficult to catch up for students who do not have basic in coding,negative,0.05875884,1
802,WIX1002,2,B - B1,lecturer mengurangkan kelajuan ketika mengajar,positive,0.686520338,4
803,WIX1002,2,B - B1,"Can teach more concrete knowledge, introduce concepts, guiding to code during lectures, instead of asking students to code, should treat everyone as novices, and it is your job to get paid.",positive,0.865703464,5
804,WIX1002,2,B - B1,Too bad especially for the online session by dr burhan with weak audio and presentation(without any annotation) then students need to spend time to learn from youtube.,negative,0.279196978,2
805,WIX1002,2,B - B1,Teach slower and more examples,positive,0.679229379,4
806,WIX1002,2,B - B1,More coding examples are provided in slides,positive,0.659898579,4
807,WIX1002,2,B - B1,If The lecturer could understand the procedure to help student it would really improve the learning process of a student. This professor really need to be good in spoken English.,negative,0.446345121,2
808,WIX1002,2,C - C1,"A qualified lecturer is must to do well in this course . So, i really want to see a good professor in future .",negative,0.411257982,2
809,WIX1002,2,C - C1,"Install sockets please, especially in the lecture hall, it is a must for every cs student. Socket, socket, socket, and change the tables and chairs, got alots already rosak.",positive,0.619170129,4
810,WIX1002,2,C - C1,The materials given are huhhhhhh :C without any explanation and too few examples! A deep topic with much knowledge but with only a little example. What being assessed is not even taught! Hello,negative,0.246807799,2
811,WIX1002,3,A - A1,lab assignments and group work are too difficult to the student who is not good at programming,negative,0.104923889,1
812,WIX1002,3,A - A1,"I have to say, this course was the worst course ever in my first semester. The lecture was really uncleared and confused. Everything seems really confusing to me. It was really depressing.",negative,0.025489677,1
813,WIX1002,3,A - A1,-,positive,0.66110009,4
814,WIX1002,3,B - B1,-,positive,0.66110009,4
815,WIX1002,3,B - B1,The lectures are improved. The lectures should be improved a lot. Me and my friends struggled a lot to realize the lectures. It was really hard to cope off with the course works.,neutral,0.578820527,3
816,WIX1002,3,C - C1,-,positive,0.66110009,4
817,WIX1002,3,C - C1,This course needs a lot of improvements. I faced a lot of problems throughout the course. It was really confusing and depressing at the same time. This course needs more attention.,negative,0.235502467,2
818,WIX1002,4,A - A1,Focus on educating the students on the actual best practices used in the industry,positive,0.798158348,4
819,WIX1002,4,A - A1,"fop is good, no need improvement ba",positive,0.775448978,4
820,WIX1002,4,A - A1,Go more in depth into the proper fundamentals needed to let students build a strong foundation in programming on. The whole course basically feels like a summary sheet made by a student before an exam,neutral,0.591850877,3
821,WIX1002,4,A - A1,-,positive,0.66110009,4
822,WIX1002,4,A - A1,decrease the difficulty of final exam,neutral,0.544487298,3
823,WIX1002,4,B - B1,decrease the difficulty of final exam,neutral,0.544487298,3
824,WIX1002,4,B - B1,ok,positive,0.69556731,4
825,WIX1002,4,B - B1,-,positive,0.66110009,4
826,WIX1002,4,C - C1,decrease the difficulty of final exam,neutral,0.544487298,3
827,WIX1002,4,C - C1,make the space in lecture hall bigger pls,positive,0.680065453,4
828,WIX1002,4,C - C1,-,positive,0.66110009,4
829,WIX1002,5,A - A1,Tugasan kursus diperbanyak dalam bentuk video lakonan.,positive,0.705554903,4
830,WIX1002,5,A - A1,,positive,0.66110009,4
831,WIX1002,5,A - A1,"As a beginner in programming, personally I think the lectures and tutorials for FOP are still manageable but not the viva and assignment. It can be quite difficult and thus overburdening the students.",negative,0.289273471,2
832,WIX1002,5,A - A1,I think Dr Saw is doing great for Lecture session. Its quick and informative. Just maybe when teaching can be slightly slower and detail.,positive,0.769254208,4
833,WIX1002,5,A - A1,How is it better for me to watch Youtube than going to class because what is taught in lectures and the slides are the bare bones compared to the lab and exam questions.,negative,0.415340006,2
834,WIX1002,5,A - A1,no,positive,0.614511788,4
835,WIX1002,5,B - B1,Tugasan kursus diperbanyak dalam bentuk video lakonan.,positive,0.705554903,4
836,WIX1002,5,B - B1,,positive,0.66110009,4
837,WIX1002,5,B - B1,no,positive,0.614511788,4
838,WIX1002,5,C - C1,Memanfaatkan pelbagai kemudahan seperti penggunaan teknologi media massa.,positive,0.726460218,4
839,WIX1002,5,C - C1,Need power sockets in lecture halls so that students can plug in their laptops during lectures and tests.,negative,0.417627811,2
840,WIX1002,5,C - C1,no,positive,0.614511788,4
841,WIX1002,10,A - A1,"Some of the lab questions are really hard to understand,what we've learned cannot support us finishing the work perfectly",positive,0.669607043,4
842,WIX1002,4,A - A1,Focus on educating the students the actual best practices used in the industry,positive,0.698792458,4
843,WIX1002,4,A - A1,"assignments are too difficult, everything is outside the syllabus. is it expected that we learn all GUI and data structure stuff ourself? the course itself only teaches the basics.",negative,0.427844346,2
844,WIX1002,4,A - A1,-,positive,0.66110009,4
845,WIX1002,4,A - A1,decrease the difficulty of final exam,neutral,0.544487298,3
846,WIX1002,4,A - A1,"Come earlier, I know every time Dr Burhan comes in late because he go to smoke, that smoking smell is so strong, and every time he goes overtime, suppose 7 o'clock finish class every time 7.30 finish",negative,0.289052099,2
